id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,FPs
TRAIN_0246,1.0,1.39,2.37,467.602,5,1,9,2.37,120.62,[0 0 0 ... 0 0 0]
TRAIN_0247,78.06,53.69,2.688,306.357,4,3,5,1.914,87.66,[0 0 1 ... 0 0 0]
TRAIN_0248,53.47,59.341,8.166,680.698,9,7,6,6.837,160.07,[0 0 0 ... 0 0 0]
TRAIN_0249,7.766,21.399,1.779,351.437,5,0,11,1.779,65.07,[0 0 0 ... 0 0 0]
TRAIN_0250,50.92,0.929,3.815,402.242,5,0,6,3.819,74.08,[0 0 0 ... 0 0 0]
TRAIN_0251,0.27,14.81,2.768,335.357,3,2,5,2.768,86.35,[0 0 0 ... 0 0 0]
TRAIN_0252,10.04,18.72,4.492,397.557,4,1,5,2.983,61.36,[0 0 2 ... 0 0 0]
TRAIN_0253,22.36,10.86,2.781,388.481,4,1,6,2.781,91.93,[0 0 0 ... 0 0 0]
TRAIN_0254,99.9,99.9,2.734,386.309,9,2,2,2.734,128.59,[0 0 0 ... 0 0 0]
TRAIN_0255,3.61,1.89,4.304,560.065,7,3,8,4.303,142.13,[0 0 0 ... 0 0 0]
TRAIN_0256,0.86,18.11,3.516,319.357,2,0,4,3.434,49.58,[0 0 0 ... 0 0 0]
TRAIN_0257,89.37,99.0,-0.924,335.378,5,1,3,-0.87,109.0,[0 0 0 ... 0 0 0]
TRAIN_0258,48.792,53.732,0.918,486.349,5,2,9,0.918,125.27,[0 0 0 ... 0 0 0]
TRAIN_0259,46.5,93.8,0.188,256.298,4,2,5,0.188,84.5,[0 0 0 ... 0 0 0]
TRAIN_0260,28.756,69.303,2.28,264.325,3,0,1,1.869,33.95,[0 0 0 ... 0 0 0]
TRAIN_0261,1.0,0.07,4.392,363.41,5,0,7,4.392,74.08,[0 0 0 ... 0 0 0]
TRAIN_0262,3.687,1.474,3.93,265.33,2,1,1,3.922,61.36,[0 0 0 ... 0 0 0]
TRAIN_0263,26.25,19.594,4.601,444.474,8,0,6,4.601,73.84,[0 0 0 ... 0 0 0]
TRAIN_0264,30.618,87.669,0.249,356.372,4,2,3,-0.445,94.22,[0 0 0 ... 0 0 0]
TRAIN_0265,59.094,63.812,3.444,372.347,3,1,4,3.853,74.55,[0 0 0 ... 0 0 0]
TRAIN_0266,1.087,22.461,4.955,327.206,4,1,4,4.955,55.24,[0 0 0 ... 0 0 0]
TRAIN_0267,0.25,5.29,2.145,314.405,4,0,2,2.145,77.56,[0 0 0 ... 0 0 0]
TRAIN_0268,42.111,72.3,2.338,264.078,2,1,0,2.338,46.39,[0 0 0 ... 0 0 0]
TRAIN_0269,34.39,71.11,0.675,285.386,3,1,5,0.753,100.6,[0 0 0 ... 0 0 0]
TRAIN_0270,1.19,50.28,3.602,298.298,5,0,2,3.603,71.69,[0 0 0 ... 0 0 0]
TRAIN_0271,0.36,2.69,4.625,576.637,9,1,9,4.625,137.56,[0 0 0 ... 0 0 0]
TRAIN_0272,2.04,11.68,1.102,302.307,4,3,4,0.999,86.83,[0 0 0 ... 0 0 0]
TRAIN_0273,11.788,23.024,2.935,416.522,5,0,4,2.935,66.21,[0 0 0 ... 0 0 0]
TRAIN_0274,24.072,54.361,1.171,291.733,4,0,6,1.068,65.69,[0 0 0 ... 0 0 0]
TRAIN_0275,30.71,68.2,3.079,308.374,2,0,2,3.079,40.62,[0 0 0 ... 0 0 0]
TRAIN_0276,0.886,0.995,3.608,411.451,7,0,10,3.608,96.57,[0 0 0 ... 0 0 1]
TRAIN_0277,0.49,32.32,3.965,508.032,4,0,4,3.544,80.14,[0 0 0 ... 0 0 0]
TRAIN_0278,99.9,77.774,4.89,413.206,7,1,3,4.191,91.29,[0 0 0 ... 0 0 0]
TRAIN_0279,7.28,93.96,2.528,382.42,6,3,5,2.528,120.95,[0 0 0 ... 0 0 0]
TRAIN_0280,1.522,22.322,0.829,268.315,5,1,2,0.829,134.44,[0 0 0 ... 0 0 0]
TRAIN_0281,89.518,25.279,0.06,340.337,4,3,2,0.067,106.66,[0 0 0 ... 0 0 0]
TRAIN_0282,56.092,43.152,2.484,307.279,3,1,2,2.466,62.94,[0 0 0 ... 0 0 0]
TRAIN_0283,24.738,25.246,-0.634,308.376,4,1,2,-0.634,78.67,[0 0 0 ... 0 0 0]
TRAIN_0284,78.2,46.48,1.516,400.382,8,2,7,0.797,117.89,[0 0 0 ... 0 0 0]
TRAIN_0285,48.891,44.323,2.224,399.896,6,2,8,1.795,118.24,[0 0 1 ... 0 0 0]
TRAIN_0286,46.951,51.784,2.587,393.459,4,2,5,2.886,96.54,[0 0 0 ... 0 0 0]
TRAIN_0287,0.028,0.022,1.485,308.331,4,0,5,1.485,59.5,[0 0 0 ... 0 0 0]
TRAIN_0288,69.998,64.638,1.697,322.219,4,1,6,0.78,63.78,[0 0 0 ... 0 0 0]
TRAIN_0289,3.753,1.794,4.187,554.62,7,3,9,4.191,157.57,[0 0 0 ... 0 0 0]
TRAIN_0290,1.75,42.35,3.789,451.434,6,0,4,3.788,94.98,[0 0 0 ... 0 0 0]
TRAIN_0291,1.0,1.9,1.063,337.169,3,1,3,1.063,58.64,[0 0 0 ... 0 0 0]
TRAIN_0292,74.25,91.508,2.845,325.332,3,1,4,2.721,45.98,[0 0 0 ... 0 0 0]
TRAIN_0293,7.518,18.994,3.793,471.98,3,1,4,3.793,79.96,[0 0 0 ... 0 0 0]
TRAIN_0294,74.464,83.94,4.991,375.478,2,2,4,4.592,32.26,[0 0 0 ... 0 0 0]
TRAIN_0295,17.548,11.57,3.35,296.364,2,2,4,3.35,58.2,[0 0 0 ... 0 0 0]
TRAIN_0296,83.028,80.358,0.872,253.294,4,1,5,-0.562,66.84,[0 0 0 ... 0 0 0]
TRAIN_0297,46.23,71.04,1.414,350.418,4,1,6,0.895,67.98,[0 0 0 ... 0 0 0]
TRAIN_0298,0.02,0.03,4.032,447.616,4,0,6,3.964,52.57,[0 0 0 ... 0 0 0]
TRAIN_0299,76.65,82.01,3.928,335.372,2,2,5,3.928,49.33,[0 0 0 ... 0 0 0]
TRAIN_0300,54.94,59.78,1.642,443.902,6,1,6,1.641,107.48,[0 0 0 ... 0 0 0]
TRAIN_0301,65.27,99.0,1.633,264.683,5,1,3,0.957,89.05,[0 0 0 ... 0 0 0]
TRAIN_0302,87.84,99.99,0.03,349.428,4,2,3,0.03,88.49,[0 0 0 ... 0 0 0]
TRAIN_0303,99.9,99.9,2.621,254.322,4,0,11,2.621,52.6,[0 0 0 ... 0 0 0]
TRAIN_0304,80.58,83.39,1.336,341.353,3,3,6,1.336,87.3,[0 0 0 ... 0 0 0]
TRAIN_0305,39.87,85.91,4.591,365.227,2,2,3,4.871,57.36,[0 0 0 ... 0 0 0]
TRAIN_0306,27.6,86.3,3.083,254.281,3,0,2,3.083,35.53,[0 0 0 ... 0 0 0]
TRAIN_0307,20.381,99.9,3.175,325.451,4,1,5,2.048,53.94,[0 0 0 ... 0 0 0]
TRAIN_0308,2.259,5.149,0.995,422.902,6,3,7,0.816,103.0,[0 0 0 ... 0 0 0]
TRAIN_0309,98.84,75.55,2.18,323.239,3,1,3,0.963,57.79,[0 0 0 ... 0 0 0]
TRAIN_0310,3.41,11.733,4.013,383.671,3,0,2,4.013,51.02,[0 0 0 ... 0 0 0]
TRAIN_0311,85.523,88.498,3.479,400.427,4,2,6,2.027,86.71,[0 0 0 ... 0 0 0]
TRAIN_0312,4.333,67.703,3.876,284.315,2,1,1,3.875,45.98,[0 0 0 ... 0 0 0]
TRAIN_0313,42.5,28.498,3.421,381.437,4,1,5,2.513,63.78,[0 0 0 ... 0 0 0]
TRAIN_0314,0.919,14.68,2.724,435.476,6,0,4,2.724,93.82,[0 0 0 ... 0 0 0]
TRAIN_0315,2.268,83.581,1.611,325.362,4,3,2,1.59,83.48,[0 0 0 ... 0 0 0]
TRAIN_0316,83.3,99.0,-1.843,377.435,6,2,5,-2.309,89.13,[0 0 0 ... 0 0 0]
TRAIN_0317,99.9,95.697,1.772,289.306,3,2,3,0.302,107.77,[0 0 0 ... 0 0 1]
TRAIN_0318,3.503,1.304,4.598,425.544,3,1,6,3.716,99.75,[0 0 0 ... 0 0 0]
TRAIN_0319,0.14,61.01,4.909,392.471,3,1,6,4.909,80.73,[0 0 0 ... 0 0 0]
TRAIN_0320,99.9,99.9,0.805,282.297,2,3,1,0.805,89.15,[0 0 0 ... 0 0 0]
TRAIN_0321,80.735,99.9,3.645,416.257,4,2,9,3.616,52.93,[0 0 0 ... 0 0 0]
TRAIN_0322,41.033,99.9,2.41,270.237,5,3,1,2.384,86.99,[0 0 0 ... 0 0 0]
TRAIN_0323,19.84,0.41,3.543,310.738,4,0,2,3.543,52.31,[0 0 0 ... 0 0 0]
TRAIN_0324,88.63,99.99,3.916,418.492,5,1,7,3.914,100.85,[0 1 0 ... 0 0 0]
TRAIN_0325,1.0,7.03,3.026,303.351,2,0,5,3.026,45.76,[0 0 0 ... 0 0 0]
TRAIN_0326,5.88,88.73,2.069,279.32,4,1,2,2.291,95.59,[0 0 0 ... 0 0 0]
TRAIN_0327,99.99,99.99,1.321,309.341,5,3,3,1.447,116.24,[0 0 0 ... 0 0 0]
TRAIN_0328,86.34,62.26,4.449,381.427,4,1,3,4.446,76.69,[0 0 0 ... 0 0 0]
TRAIN_0329,0.16,0.07,3.835,409.478,2,1,4,3.835,80.62,[0 0 2 ... 0 0 0]
TRAIN_0330,69.85,76.07,-0.344,316.355,4,1,3,-0.331,76.46,[0 0 0 ... 0 0 0]
TRAIN_0331,1.961,0.383,4.31,337.439,2,0,2,4.31,66.37,[0 0 0 ... 0 0 0]
TRAIN_0332,0.946,46.195,1.885,299.452,3,1,6,1.623,44.81,[0 0 0 ... 0 0 0]
TRAIN_0333,50.333,86.047,1.803,319.769,4,2,3,1.803,111.79,[0 0 0 ... 0 0 0]
TRAIN_0334,0.5,0.26,2.873,374.861,3,1,5,2.873,58.64,[0 1 1 ... 0 0 0]
TRAIN_0335,84.744,75.09,0.658,406.43,7,2,10,0.658,106.56,[0 0 0 ... 0 0 0]
TRAIN_0336,23.003,23.153,1.405,256.139,2,2,1,0.176,32.26,[0 0 0 ... 0 0 0]
TRAIN_0337,88.35,70.29,0.72,258.233,5,2,3,-0.725,94.36,[0 0 0 ... 0 0 0]
TRAIN_0338,31.023,76.632,2.393,286.716,4,1,4,2.396,63.69,[0 0 0 ... 0 0 0]
TRAIN_0339,44.531,83.96,1.859,330.382,5,2,6,1.858,87.54,[0 0 0 ... 0 0 0]
TRAIN_0340,99.9,99.9,3.231,458.305,4,3,5,1.826,98.74,[0 0 0 ... 1 0 0]
TRAIN_0341,57.755,65.177,1.785,356.379,4,2,2,1.554,96.01,[0 0 0 ... 0 1 0]
TRAIN_0342,95.66,92.76,2.48,386.425,4,0,5,2.48,111.96,[0 0 0 ... 0 1 0]
TRAIN_0343,54.426,44.299,1.446,416.491,5,1,6,1.446,93.32,[0 0 0 ... 0 0 0]
TRAIN_0344,43.028,45.049,0.499,447.823,6,2,4,1.489,112.65,[0 0 0 ... 0 0 0]
TRAIN_0345,99.99,99.99,0.594,366.498,5,1,5,-0.576,79.11,[0 0 0 ... 0 0 0]
TRAIN_0346,84.7,63.023,4.705,433.285,6,1,7,3.443,81.54,[0 0 0 ... 0 0 0]
TRAIN_0347,60.19,79.85,1.187,400.39,6,1,4,1.129,104.31,[0 0 0 ... 0 0 0]
TRAIN_0348,53.646,32.27,3.113,328.359,5,0,5,3.113,53.99,[0 0 0 ... 0 0 0]
TRAIN_0349,23.97,59.7,0.751,340.395,5,1,6,0.751,101.16,[0 0 0 ... 0 0 0]
TRAIN_0350,29.17,74.02,4.828,437.707,5,0,5,4.83,61.53,[0 0 0 ... 0 0 0]
TRAIN_0351,99.99,99.99,2.196,304.196,3,0,3,2.196,66.99,[0 0 0 ... 0 0 0]
TRAIN_0352,86.67,66.52,4.85,317.169,2,0,3,4.85,38.92,[0 2 0 ... 0 0 0]
TRAIN_0353,36.56,34.61,1.111,321.762,5,2,4,1.142,78.32,[0 0 0 ... 0 0 0]
TRAIN_0354,35.64,44.01,4.436,508.584,5,1,8,4.436,102.73,[0 0 1 ... 0 0 0]
TRAIN_0355,89.069,96.686,0.449,263.289,4,2,4,0.522,104.9,[0 0 0 ... 0 0 0]
TRAIN_0356,1.094,7.375,2.996,323.386,3,0,3,2.996,38.76,[0 0 0 ... 0 0 0]
TRAIN_0357,24.363,43.534,3.163,279.34,3,1,4,3.321,55.63,[0 0 0 ... 0 0 0]
TRAIN_0358,0.46,23.12,3.096,277.402,2,1,7,3.096,38.33,[0 0 0 ... 0 0 0]
TRAIN_0359,0.193,0.685,0.81,429.47,5,5,6,0.82,145.49,[0 0 0 ... 0 1 0]
TRAIN_0360,1.21,0.01,2.069,275.343,4,0,3,2.069,38.76,[0 0 0 ... 0 0 0]
TRAIN_0361,40.88,35.11,3.472,302.323,2,3,2,3.472,89.6,[0 0 0 ... 0 0 0]
TRAIN_0362,99.99,99.99,2.464,413.49,4,2,5,2.464,103.95,[0 0 0 ... 0 0 0]
TRAIN_0363,11.49,28.49,4.658,426.467,4,0,7,4.658,71.17,[0 0 0 ... 0 0 0]
TRAIN_0364,35.381,9.551,3.747,444.569,5,0,8,2.316,58.56,[0 0 0 ... 0 0 0]
TRAIN_0365,41.486,60.384,1.796,269.237,5,0,2,1.797,73.79,[0 0 0 ... 0 0 0]
TRAIN_0366,73.74,66.85,2.293,367.428,5,2,3,2.307,139.85,[0 0 0 ... 0 0 0]
TRAIN_0367,67.75,99.99,4.198,367.789,5,1,5,4.198,81.41,[0 0 0 ... 0 0 0]
TRAIN_0368,33.829,1.301,1.36,323.414,4,1,3,1.36,92.26,[0 0 0 ... 0 0 0]
TRAIN_0369,79.33,99.99,1.791,288.388,3,0,1,0.273,41.37,[0 0 0 ... 0 0 0]
TRAIN_0370,80.92,62.17,1.892,346.424,4,2,5,1.891,83.56,[0 0 1 ... 0 0 0]
TRAIN_0371,99.99,96.56,0.465,307.363,3,3,4,-0.374,64.59,[0 0 0 ... 0 0 0]
TRAIN_0372,13.833,72.835,3.646,428.455,5,2,6,3.643,112.3,[0 0 0 ... 0 0 0]
TRAIN_0373,99.9,99.9,4.884,328.773,4,2,1,4.822,94.48,[0 1 0 ... 0 0 0]
TRAIN_0374,96.791,88.452,1.517,303.29,5,2,1,0.055,108.92,[0 0 0 ... 0 0 0]
TRAIN_0375,1.029,7.325,4.125,414.857,4,0,7,4.13,51.66,[0 0 0 ... 0 0 0]
TRAIN_0376,87.14,99.99,3.64,470.373,5,4,5,2.945,128.38,[0 0 0 ... 0 0 0]
TRAIN_0377,39.79,34.75,4.104,324.375,2,0,2,4.104,32.67,[0 0 0 ... 0 0 0]
TRAIN_0378,82.76,78.17,5.71,347.412,2,0,3,5.71,30.19,[0 0 0 ... 0 0 0]
TRAIN_0379,95.25,99.99,1.119,397.428,6,2,8,1.076,109.44,[0 0 0 ... 0 0 0]
TRAIN_0380,0.074,0.024,3.801,360.209,3,3,2,3.791,86.46,[0 0 0 ... 0 0 0]
TRAIN_0381,55.165,69.279,4.018,289.331,3,1,1,4.226,50.94,[0 0 0 ... 0 0 0]
TRAIN_0382,0.285,7.638,4.626,349.446,2,0,5,4.626,45.53,[0 0 0 ... 0 0 0]
TRAIN_0383,65.128,97.579,1.964,266.319,3,3,3,1.964,109.32,[0 0 0 ... 0 0 1]
TRAIN_0384,64.99,53.9,2.535,388.851,4,2,3,1.751,84.57,[0 0 0 ... 0 0 0]
TRAIN_0385,21.926,36.598,3.702,373.204,3,0,4,3.812,69.88,[0 0 0 ... 0 0 0]
TRAIN_0386,0.0,0.0,4.047,416.265,4,0,3,4.047,48.0,[0 0 0 ... 0 0 0]
TRAIN_0387,0.866,25.206,1.911,288.388,3,2,4,1.911,66.91,[0 0 0 ... 0 0 0]
TRAIN_0388,5.05,25.82,0.946,348.42,4,1,5,0.945,115.87,[0 0 0 ... 0 0 0]
TRAIN_0389,6.444,8.738,5.656,516.825,5,0,4,5.656,95.5,[0 0 0 ... 0 0 0]
TRAIN_0390,0.0,21.943,3.533,487.544,6,0,6,3.533,110.98,[0 0 0 ... 0 0 0]
TRAIN_0391,0.44,0.99,3.168,285.387,4,1,2,2.311,69.62,[0 0 0 ... 0 0 0]
TRAIN_0392,9.345,29.67,4.857,338.49,2,1,5,3.627,34.26,[0 0 1 ... 0 0 0]
TRAIN_0393,99.99,99.99,0.271,335.337,5,1,5,0.272,111.93,[0 0 0 ... 0 0 0]
TRAIN_0394,66.31,45.81,2.267,459.585,5,2,8,0.746,130.72,[0 0 0 ... 0 0 0]
TRAIN_0395,1.76,6.103,3.139,317.341,3,2,4,3.139,81.0,[0 0 0 ... 0 0 0]
TRAIN_0396,14.352,4.98,3.913,476.591,5,0,4,3.912,95.5,[0 0 0 ... 0 0 0]
TRAIN_0397,0.07,13.34,2.548,330.425,4,0,3,2.548,56.32,[0 0 0 ... 0 0 0]
TRAIN_0398,6.45,15.88,3.17,274.103,3,0,2,3.17,45.14,[0 0 0 ... 0 0 0]
TRAIN_0399,49.976,55.39,1.767,367.377,9,2,7,0.332,144.1,[0 0 0 ... 0 0 0]
TRAIN_0400,44.99,89.94,2.025,312.413,3,0,4,2.953,53.46,[0 0 0 ... 0 0 0]
TRAIN_0401,99.9,32.6,4.439,315.22,3,0,5,4.439,55.05,[0 0 0 ... 0 0 0]
TRAIN_0402,3.127,22.809,3.373,350.39,5,0,7,3.492,110.34,[0 0 0 ... 0 0 0]
TRAIN_0403,16.257,55.776,2.182,395.458,5,0,3,2.183,80.79,[0 0 0 ... 0 0 0]
TRAIN_0404,88.759,75.239,1.708,392.461,5,3,2,1.04,94.83,[0 1 0 ... 0 0 0]
TRAIN_0405,99.26,79.952,1.251,306.357,5,1,5,1.251,77.52,[0 0 0 ... 0 0 0]
TRAIN_0406,66.15,99.0,0.395,270.348,3,1,5,0.395,74.86,[0 0 0 ... 0 0 0]
TRAIN_0407,44.02,99.99,3.555,318.372,3,1,3,2.394,55.88,[0 0 0 ... 0 0 0]
TRAIN_0408,43.161,70.708,4.495,407.81,6,1,4,4.495,95.19,[0 0 0 ... 0 0 0]
TRAIN_0409,81.853,82.442,1.747,301.163,3,1,3,1.747,88.05,[0 0 0 ... 0 0 0]
TRAIN_0410,99.9,56.9,2.504,311.085,5,3,2,-0.552,94.83,[0 0 0 ... 0 0 0]
TRAIN_0411,34.39,99.0,4.296,345.375,3,0,2,4.387,86.94,[0 0 0 ... 0 0 0]
TRAIN_0412,99.99,75.32,3.579,438.867,5,2,5,3.583,114.41,[0 1 0 ... 0 0 0]
TRAIN_0413,98.53,99.99,1.744,382.501,5,2,6,0.226,127.48,[0 0 0 ... 0 0 0]
TRAIN_0414,8.856,43.293,4.905,352.424,4,3,1,4.902,69.92,[0 0 0 ... 0 0 0]
TRAIN_0415,56.629,88.02,2.698,354.185,3,2,3,2.716,79.54,[0 0 0 ... 0 0 0]
TRAIN_0416,2.225,62.161,3.353,299.391,3,2,5,3.351,86.28,[0 0 0 ... 0 0 0]
TRAIN_0417,71.567,95.714,2.469,286.284,3,1,1,2.468,85.3,[0 0 0 ... 0 0 0]
TRAIN_0418,55.2,68.04,2.526,410.446,6,1,4,2.527,121.36,[0 0 0 ... 0 1 0]
TRAIN_0419,0.13,0.16,4.662,531.626,6,2,7,4.662,135.88,[0 0 1 ... 0 0 0]
TRAIN_0420,0.386,99.9,1.806,300.356,3,2,2,2.031,83.81,[0 0 0 ... 0 0 0]
TRAIN_0421,0.13,21.4,4.321,282.337,3,0,3,4.321,36.28,[0 0 0 ... 0 0 0]
TRAIN_0422,58.169,35.452,5.806,401.497,2,1,4,5.806,51.47,[0 0 0 ... 0 1 0]
TRAIN_0423,1.06,33.37,6.684,449.544,3,0,6,6.673,39.52,[0 0 0 ... 0 0 0]
TRAIN_0424,99.99,82.99,-0.679,393.441,6,3,7,-0.665,180.23,[0 0 0 ... 0 0 0]
TRAIN_0425,47.37,99.99,1.556,303.315,3,1,2,1.556,73.2,[1 0 0 ... 0 0 0]
TRAIN_0426,66.537,73.177,3.739,278.251,4,2,4,3.73,81.85,[0 0 0 ... 0 0 0]
TRAIN_0427,99.99,99.99,0.202,313.315,6,0,2,0.202,102.83,[0 0 0 ... 0 0 1]
TRAIN_0428,34.949,60.322,4.27,532.624,6,0,8,4.27,101.6,[0 0 0 ... 0 0 0]
TRAIN_0429,72.28,84.35,0.595,284.31,3,0,2,0.595,49.85,[0 0 0 ... 0 0 0]
TRAIN_0430,0.61,1.67,2.912,425.279,3,1,5,2.912,66.7,[0 0 0 ... 0 0 0]
TRAIN_0431,87.44,91.15,2.212,311.358,3,1,1,2.218,90.01,[0 0 0 ... 0 0 0]
TRAIN_0432,1.01,55.83,4.798,366.245,3,3,5,4.799,74.86,[0 0 0 ... 1 0 0]
TRAIN_0433,4.179,11.04,3.879,364.439,6,0,5,3.879,104.1,[0 0 0 ... 0 0 0]
TRAIN_0434,75.137,92.359,1.893,471.307,6,2,6,1.893,111.02,[0 0 0 ... 0 0 0]
TRAIN_0435,73.039,99.9,3.538,336.265,3,3,2,2.546,74.49,[0 0 0 ... 0 0 0]
TRAIN_0436,88.016,76.128,-0.493,263.292,3,1,2,-0.493,69.72,[0 0 0 ... 0 0 0]
TRAIN_0437,63.54,99.99,4.035,434.44,5,0,4,4.035,95.85,[0 0 0 ... 0 0 0]
TRAIN_0438,76.985,42.046,2.832,298.386,3,2,4,2.922,85.41,[0 1 0 ... 0 0 0]
TRAIN_0439,54.529,59.162,0.785,364.777,5,1,5,0.785,101.16,[0 0 0 ... 0 0 0]
TRAIN_0440,12.72,78.92,-1.905,553.582,11,3,9,-1.809,180.38,[0 0 0 ... 0 0 0]
TRAIN_0441,99.9,69.299,0.516,329.314,6,4,4,0.516,141.85,[0 0 0 ... 0 0 0]
TRAIN_0442,1.083,2.339,2.356,254.238,4,2,1,1.306,66.76,[0 0 0 ... 0 0 0]
TRAIN_0443,15.774,13.334,1.199,302.355,5,1,4,1.272,113.31,[0 0 0 ... 0 0 0]
TRAIN_0444,8.06,26.17,2.878,345.823,4,2,5,2.873,78.17,[0 0 0 ... 0 0 0]
TRAIN_0445,16.043,41.6,3.628,422.5,5,1,5,3.565,118.28,[0 0 0 ... 0 0 0]
TRAIN_0446,58.081,70.23,2.434,252.311,1,2,2,2.434,55.12,[0 0 0 ... 0 0 0]
TRAIN_0447,99.9,65.08,2.549,480.549,6,1,3,2.099,106.34,[0 0 0 ... 0 0 0]
TRAIN_0448,84.229,89.907,4.58,455.942,5,0,4,4.58,62.45,[0 0 0 ... 0 0 0]
TRAIN_0449,86.059,50.938,0.807,256.729,3,0,3,0.144,40.62,[0 0 0 ... 0 0 0]
TRAIN_0450,0.829,7.53,2.94,316.348,5,1,4,2.94,57.15,[0 0 0 ... 0 0 0]
TRAIN_0451,0.31,24.67,3.556,262.309,3,0,4,3.556,43.6,[0 0 0 ... 0 0 0]
TRAIN_0452,41.03,74.63,1.308,423.505,4,0,5,1.308,62.32,[0 0 0 ... 0 0 0]
TRAIN_0453,0.0,0.017,2.978,393.441,3,1,5,3.145,64.22,[0 0 0 ... 0 0 0]
TRAIN_0454,4.847,13.349,4.018,261.747,1,1,1,4.018,32.86,[0 0 0 ... 0 0 0]
TRAIN_0455,99.99,99.08,0.398,459.421,6,2,3,0.459,98.66,[0 0 0 ... 0 0 0]
TRAIN_0456,0.619,27.729,4.146,476.518,7,0,4,4.146,80.29,[0 0 0 ... 0 0 0]
TRAIN_0457,3.483,62.305,3.054,290.669,1,0,2,3.054,23.55,[0 0 0 ... 0 0 0]
TRAIN_0458,73.94,99.0,0.14,250.294,3,1,3,0.14,58.64,[0 0 0 ... 0 0 0]
TRAIN_0459,3.068,1.541,1.236,322.379,4,2,6,1.236,112.74,[0 0 0 ... 0 0 0]
TRAIN_0460,37.38,11.46,4.835,357.445,2,0,3,5.243,29.54,[0 0 0 ... 0 0 0]
TRAIN_0461,4.284,24.374,3.576,440.605,5,0,9,3.108,87.55,[0 0 0 ... 0 0 0]
TRAIN_0462,0.31,99.99,4.15,342.394,3,1,3,4.086,60.65,[0 0 0 ... 0 0 0]
TRAIN_0463,36.687,82.895,2.11,311.375,4,0,2,1.351,30.93,[0 0 0 ... 0 0 0]
TRAIN_0464,2.62,7.15,7.21,504.619,3,0,7,7.183,51.54,[0 0 0 ... 0 0 0]
TRAIN_0465,72.653,99.9,1.546,253.341,4,3,6,1.413,78.27,[0 0 0 ... 0 0 0]
TRAIN_0466,54.4,50.25,2.468,311.764,5,1,4,2.468,86.8,[0 0 0 ... 0 0 0]
TRAIN_0467,1.0,1.0,2.641,429.274,6,1,8,2.641,102.44,[1 0 0 ... 0 0 0]
TRAIN_0468,98.19,99.99,2.407,348.483,4,2,4,2.407,68.3,[0 0 0 ... 0 0 0]
TRAIN_0469,84.025,97.666,2.661,340.438,4,2,6,2.661,118.89,[0 0 0 ... 0 0 0]
TRAIN_0470,3.26,60.4,2.74,308.76,4,2,3,2.74,75.21,[0 0 0 ... 0 0 0]
TRAIN_0471,8.34,26.79,2.39,385.48,5,1,6,2.399,109.42,[0 0 0 ... 0 0 0]
TRAIN_0472,5.75,87.98,2.205,324.438,3,0,5,2.205,66.06,[0 0 0 ... 0 0 0]
TRAIN_0473,25.925,15.715,3.322,531.351,5,2,5,2.619,112.16,[0 0 0 ... 0 0 0]
TRAIN_0474,59.24,89.49,-0.391,364.419,5,2,4,-0.328,109.01,[0 0 0 ... 0 0 0]
TRAIN_0475,93.901,76.484,1.803,282.093,2,3,2,1.832,70.22,[0 0 0 ... 0 0 0]
TRAIN_0476,8.081,44.01,2.118,366.472,4,1,8,2.222,100.31,[0 0 0 ... 0 0 0]
TRAIN_0477,6.64,59.52,4.731,332.828,3,1,4,4.73,52.49,[0 0 1 ... 0 1 0]
TRAIN_0478,39.37,26.21,2.294,396.527,4,2,6,2.373,129.71,[0 0 0 ... 0 0 0]
TRAIN_0479,0.127,1.736,4.998,331.495,1,0,2,4.998,76.78,[0 0 1 ... 0 0 0]
TRAIN_0480,99.99,99.99,1.133,380.806,5,3,5,-0.337,139.86,[0 0 0 ... 0 0 0]
TRAIN_0481,62.492,65.406,-0.018,342.411,5,0,4,-0.018,100.2,[0 0 1 ... 0 0 0]
TRAIN_0482,11.39,0.07,2.304,314.336,4,1,5,2.304,83.55,[0 0 0 ... 0 0 0]
TRAIN_0483,5.64,99.99,4.386,336.414,4,2,3,4.049,107.62,[0 0 0 ... 0 0 0]
TRAIN_0484,39.945,14.18,4.929,458.514,4,2,4,4.648,112.71,[0 0 0 ... 0 0 0]
TRAIN_0485,47.699,68.969,3.493,410.774,3,2,6,3.493,67.42,[0 0 0 ... 0 0 0]
TRAIN_0486,0.08,35.86,4.766,450.571,2,0,3,4.766,40.62,[0 0 0 ... 0 0 0]
TRAIN_0487,0.72,1.9,3.877,415.609,3,0,7,3.877,38.77,[0 0 0 ... 0 0 0]
TRAIN_0488,95.01,99.99,0.628,262.349,3,2,4,0.629,111.88,[0 0 0 ... 0 0 0]
TRAIN_0489,99.9,93.3,1.889,250.317,4,1,5,1.89,95.26,[0 0 0 ... 0 0 0]
TRAIN_0490,11.31,66.87,1.699,318.126,3,1,2,1.707,68.02,[0 0 0 ... 0 0 0]
TRAIN_0491,19.494,45.176,2.609,334.801,5,0,6,2.61,61.53,[0 0 0 ... 0 0 0]
TRAIN_0492,88.27,79.38,2.854,481.629,5,1,9,2.853,120.61,[0 0 0 ... 0 0 0]
TRAIN_0493,94.84,99.99,0.404,413.532,6,0,5,-0.966,95.61,[0 0 0 ... 0 0 0]
